filename,width,height,class,xmin,ymin,xmax,ymax
Town05_003120.png,640,380,traffic_light,446,75,457,98
Town05_003120.png,640,380,traffic_light,476,47,490,76
Town05_003120.png,640,380,traffic_light,537,1,558,32
Town04_004200.png,640,380,vehicle,35,193,87,212
Town04_004200.png,640,380,traffic_light,466,171,470,181
Town04_004200.png,640,380,traffic_light,414,141,417,150
Town04_004200.png,640,380,traffic_light,382,141,386,150
Town04_004200.png,640,380,traffic_light,356,141,359,150
Town04_004200.png,640,380,vehicle,85,191,135,213
Town04_004200.png,640,380,vehicle,217,188,230,199
Town05_017220.png,640,380,vehicle,10,214,170,323
Town05_017220.png,640,380,vehicle,229,184,404,328
Town05_017220.png,640,380,traffic_light,362,173,365,182
Town05_017220.png,640,380,traffic_light,143,172,147,181
Town05_017220.png,640,380,traffic_light,315,145,317,153
Town05_017220.png,640,380,traffic_light,285,144,288,153
Town05_017220.png,640,380,traffic_light,260,144,263,153
Town05_017220.png,640,380,traffic_light,469,140,480,165
Town05_017220.png,640,380,traffic_light,109,133,115,144
Town05_017220.png,640,380,traffic_light,82,125,89,138
Town05_017220.png,640,380,traffic_light,395,121,401,134
Town05_017220.png,640,380,traffic_light,54,117,62,131
Town05_017220.png,640,380,traffic_light,406,112,413,127
Town05_017220.png,640,380,traffic_light,423,97,432,115
Town02_000960.png,640,380,motobike,297,203,346,313
Town02_000960.png,640,380,vehicle,1,192,83,354
Town02_000960.png,640,380,traffic_light,393,144,404,185
Town02_000960.png,640,380,vehicle,278,191,299,206
Town03_015760.png,640,380,vehicle,316,202,423,286
Town03_015760.png,640,380,vehicle,252,192,303,209
Town03_015760.png,640,380,vehicle,541,185,612,212
Town03_015760.png,640,380,bike,428,193,446,220
Town01_011460.png,640,380,vehicle,561,192,640,223
Town01_011460.png,640,380,traffic_light,576,28,635,163
Town03_012700.png,640,380,vehicle,64,169,125,186
Town03_013360.png,640,380,bike,4,202,113,340
Town03_013360.png,640,380,vehicle,575,192,640,218
Town03_013360.png,640,380,vehicle,454,196,550,219
Town03_013360.png,640,380,vehicle,242,168,408,328
Town03_013360.png,640,380,traffic_light,327,137,330,147
Town03_013360.png,640,380,traffic_light,294,137,297,147
Town03_013360.png,640,380,traffic_light,256,137,260,147
Town03_013360.png,640,380,traffic_light,431,115,437,129
Town03_013360.png,640,380,traffic_light,458,99,466,117
Town03_013360.png,640,380,traffic_light,493,80,503,101
Town03_018560.png,640,380,vehicle,275,189,298,209
Town03_013300.png,640,380,bike,13,199,109,336
Town03_013300.png,640,380,motobike,66,201,107,221
Town03_013300.png,640,380,vehicle,575,191,640,218
Town03_013300.png,640,380,vehicle,454,196,550,219
Town03_013300.png,640,380,vehicle,242,168,408,328
Town03_013300.png,640,380,traffic_light,327,137,330,147
Town03_013300.png,640,380,traffic_light,294,137,297,147
Town03_013300.png,640,380,traffic_light,256,137,260,147
Town03_013300.png,640,380,traffic_light,431,115,437,129
Town03_013300.png,640,380,traffic_light,458,99,466,117
Town03_013300.png,640,380,traffic_light,493,80,503,101
Town03_016780.png,640,380,vehicle,288,204,357,250
Town02_004500.png,640,380,vehicle,242,211,398,338
Town02_004500.png,640,380,vehicle,138,187,172,203
Town02_004500.png,640,380,traffic_sign,26,165,57,193
Town02_004500.png,640,380,traffic_light,383,148,393,186
Town02_004500.png,640,380,vehicle,278,189,297,202
Town02_004500.png,640,380,vehicle,314,188,326,203
Town01_010920.png,640,380,vehicle,272,193,313,207
Town01_010920.png,640,380,traffic_light,362,169,367,187
Town01_010920.png,640,380,traffic_sign,464,159,503,196
Town04_004740.png,640,380,vehicle,291,189,349,243
Town03_015100.png,640,380,vehicle,236,205,405,324
Town03_015100.png,640,380,traffic_light,363,142,366,151
Town03_015100.png,640,380,traffic_light,332,142,335,151
Town03_015100.png,640,380,traffic_light,165,132,170,143
Town03_015100.png,640,380,traffic_light,145,124,151,137
Town03_015100.png,640,380,traffic_light,114,113,121,127
Town03_015100.png,640,380,vehicle,288,169,358,243
Town03_015100.png,640,380,motobike,453,192,486,215
Town02_004440.png,640,380,vehicle,306,190,329,211
Town02_004440.png,640,380,traffic_sign,344,182,353,191
Town03_014360.png,640,380,motobike,464,202,509,228
Town03_014360.png,640,380,vehicle,278,192,298,207
Town03_014360.png,640,380,vehicle,310,184,331,205
Town03_014360.png,640,380,traffic_light,351,144,354,153
Town03_014360.png,640,380,traffic_light,322,144,325,152
Town03_014360.png,640,380,traffic_light,289,144,291,152
Town03_014360.png,640,380,traffic_light,158,132,164,143
Town03_014360.png,640,380,traffic_light,137,124,143,137
Town03_014360.png,640,380,traffic_light,103,113,111,127
Town03_014360.png,640,380,traffic_light,534,98,543,116
Town03_014360.png,640,380,traffic_light,590,72,603,96
Town02_002460.png,640,380,vehicle,278,187,360,261
Town02_002460.png,640,380,traffic_light,371,160,378,187
Town03_018860.png,640,380,vehicle,329,193,435,272
Town03_018860.png,640,380,vehicle,273,189,317,204
Town01_009300.png,640,380,vehicle,545,197,640,226
Town01_009300.png,640,380,traffic_light,531,39,584,168
Town01_008760.png,640,380,traffic_light,467,83,498,172
Town01_001440.png,640,380,traffic_sign,384,176,402,194
Town01_003480.png,640,380,vehicle,299,194,341,228
Town01_001800.png,640,380,vehicle,310,191,330,210
Town01_010200.png,640,380,vehicle,157,194,256,254
Town03_013380.png,640,380,bike,1,197,110,339
Town03_013380.png,640,380,vehicle,564,196,640,219
Town03_013380.png,640,380,vehicle,425,192,519,219
Town03_013380.png,640,380,vehicle,242,168,408,328
Town03_013380.png,640,380,traffic_light,327,137,330,147
Town03_013380.png,640,380,traffic_light,294,137,297,147
Town03_013380.png,640,380,traffic_light,256,137,260,147
Town03_013380.png,640,380,traffic_light,431,115,437,129
Town03_013380.png,640,380,traffic_light,458,99,466,117
Town03_013380.png,640,380,traffic_light,493,80,503,101
Town04_002940.png,640,380,vehicle,435,200,640,345
Town04_002940.png,640,380,vehicle,376,196,430,225
Town04_002940.png,640,380,vehicle,303,187,366,248
Town04_002940.png,640,380,traffic_sign,518,185,526,193
Town01_012360.png,640,380,traffic_light,523,45,573,169
Town01_012360.png,640,380,vehicle,256,200,276,219
Town04_004620.png,640,380,vehicle,290,193,354,253
Town04_004620.png,640,380,vehicle,345,186,376,212
Town04_004620.png,640,380,traffic_sign,539,182,549,194
Town05_009060.png,640,380,traffic_light,397,168,401,179
Town05_009060.png,640,380,traffic_light,108,168,114,179
Town05_009060.png,640,380,traffic_light,334,130,337,142
Town05_009060.png,640,380,traffic_light,295,130,299,142
Town05_009060.png,640,380,traffic_light,263,130,267,142
Town05_009060.png,640,380,traffic_light,54,116,63,130
Town05_009060.png,640,380,traffic_light,8,102,18,120
Town05_009060.png,640,380,traffic_light,447,78,457,100
Town05_009060.png,640,380,traffic_light,476,51,489,79
Town05_009060.png,640,380,traffic_light,536,1,556,38
Town05_010140.png,640,380,bike,301,188,342,313
Town05_010140.png,640,380,vehicle,239,192,265,208
Town05_010140.png,640,380,traffic_light,371,174,374,182
Town05_010140.png,640,380,traffic_light,166,174,170,182
Town05_010140.png,640,380,traffic_light,326,147,328,155
Town05_010140.png,640,380,traffic_light,298,147,300,155
Town05_010140.png,640,380,traffic_light,274,147,277,155
Town05_010140.png,640,380,traffic_light,140,141,145,150
Town05_010140.png,640,380,traffic_light,121,136,126,146
Town05_010140.png,640,380,traffic_light,100,130,107,142
Town05_010140.png,640,380,traffic_light,551,119,569,155
Town05_010140.png,640,380,traffic_light,422,109,429,125
Town05_010140.png,640,380,traffic_light,438,96,447,114
Town05_010140.png,640,380,traffic_light,466,73,477,97
Town03_016860.png,640,380,vehicle,285,205,354,251
Town03_016860.png,640,380,vehicle,457,196,551,230
Town05_006720.png,640,380,motobike,176,200,222,256
Town05_006720.png,640,380,vehicle,88,181,154,209
Town03_019520.png,640,380,vehicle,227,203,411,338
Town03_019520.png,640,380,traffic_light,338,153,341,160
Town03_019520.png,640,380,traffic_light,315,153,318,160
Town03_019520.png,640,380,traffic_light,289,153,291,160
Town03_019520.png,640,380,traffic_light,279,152,281,156
Town03_019520.png,640,380,traffic_light,203,146,207,154
Town03_019520.png,640,380,traffic_light,192,142,197,151
Town03_019520.png,640,380,traffic_light,177,135,182,146
Town03_019520.png,640,380,traffic_light,451,122,457,135
Town03_019520.png,640,380,traffic_light,476,110,483,125
Town03_019520.png,640,380,traffic_light,506,95,515,113
Town03_018840.png,640,380,vehicle,453,200,487,215
Town03_018840.png,640,380,vehicle,355,199,418,248
Town03_018840.png,640,380,vehicle,404,195,450,226
Town02_008340.png,640,380,vehicle,157,203,244,245
Town02_008340.png,640,380,vehicle,553,195,614,222
Town02_008340.png,640,380,traffic_sign,332,186,339,193
Town02_008340.png,640,380,traffic_light,536,61,585,181
Town01_003900.png,640,380,vehicle,198,202,449,380
Town01_003900.png,640,380,traffic_light,402,141,413,182
Town05_004800.png,640,380,vehicle,213,189,240,206
Town05_004800.png,640,380,traffic_light,385,172,388,181
Town05_004800.png,640,380,traffic_light,154,172,159,181
Town05_004800.png,640,380,traffic_light,333,141,336,151
Town05_004800.png,640,380,traffic_light,301,141,304,151
Town05_004800.png,640,380,traffic_light,275,141,278,151
Town05_004800.png,640,380,traffic_light,122,132,128,143
Town05_004800.png,640,380,traffic_light,95,124,102,137
Town05_004800.png,640,380,traffic_light,67,116,75,131
Town05_004800.png,640,380,vehicle,244,192,269,207
Town04_003660.png,640,380,vehicle,487,217,640,375
Town04_003660.png,640,380,vehicle,274,205,376,287
Town04_003660.png,640,380,traffic_light,372,167,374,171
Town04_003660.png,640,380,traffic_light,344,167,346,171
Town04_003660.png,640,380,motobike,411,195,445,246
Town04_003660.png,640,380,vehicle,368,191,418,228
Town04_003660.png,640,380,vehicle,431,191,491,231
Town04_003660.png,640,380,vehicle,316,195,340,208
Town02_000660.png,640,380,motobike,303,205,337,281
Town02_000660.png,640,380,vehicle,302,190,329,208
Town02_000660.png,640,380,vehicle,131,188,166,205
Town02_000660.png,640,380,traffic_sign,1,163,11,195
Town02_000660.png,640,380,traffic_light,391,144,402,186
Town03_019800.png,640,380,vehicle,306,197,377,252
Town05_013920.png,640,380,vehicle,234,192,263,209
Town05_013920.png,640,380,traffic_light,111,169,117,179
Town05_013920.png,640,380,traffic_light,382,168,386,179
Town05_013920.png,640,380,traffic_light,318,130,322,142
Town05_013920.png,640,380,traffic_light,280,130,283,142
Town05_013920.png,640,380,traffic_light,247,130,251,142
Town05_013920.png,640,380,traffic_light,61,120,69,133
Town05_013920.png,640,380,traffic_light,18,108,28,124
Town05_013920.png,640,380,traffic_light,466,73,478,97
Town05_013920.png,640,380,traffic_light,501,45,516,74
Town05_013920.png,640,380,traffic_light,576,1,598,28
Town02_003180.png,640,380,vehicle,411,197,493,225
Town02_003180.png,640,380,vehicle,1,192,70,227
Town02_003180.png,640,380,vehicle,179,185,296,248
Town02_003180.png,640,380,traffic_light,546,57,597,180
Town03_017980.png,640,380,vehicle,297,189,346,231
Town03_017980.png,640,380,traffic_light,348,158,350,163
Town03_017980.png,640,380,traffic_light,328,158,330,163
Town03_017980.png,640,380,bike,308,191,335,259
Town03_016060.png,640,380,vehicle,279,202,458,336
Town03_016060.png,640,380,vehicle,142,195,218,214
Town03_016060.png,640,380,vehicle,523,190,590,210
Town03_016060.png,640,380,vehicle,29,180,49,196
Town03_016060.png,640,380,vehicle,283,186,313,207
Town03_016060.png,640,380,bike,204,187,221,207
Town04_002880.png,640,380,vehicle,303,194,370,249
Town04_002880.png,640,380,vehicle,417,187,617,294
Town04_002880.png,640,380,vehicle,383,193,425,222
Town04_002580.png,640,380,vehicle,303,192,370,247
Town04_002580.png,640,380,vehicle,408,186,558,272
Town04_002580.png,640,380,vehicle,383,192,420,218
Town03_017800.png,640,380,bike,308,191,331,245
Town03_017960.png,640,380,vehicle,492,193,548,235
Town03_017960.png,640,380,traffic_light,522,162,524,168
Town03_017960.png,640,380,traffic_light,547,161,549,167
Town05_010620.png,640,380,bike,303,189,340,312
Town05_010620.png,640,380,traffic_light,371,174,374,182
Town05_010620.png,640,380,traffic_light,166,174,170,182
Town05_010620.png,640,380,traffic_light,326,147,328,155
Town05_010620.png,640,380,traffic_light,298,147,300,155
Town05_010620.png,640,380,traffic_light,274,147,277,155
Town05_010620.png,640,380,traffic_light,140,141,145,150
Town05_010620.png,640,380,traffic_light,121,136,126,146
Town05_010620.png,640,380,traffic_light,101,130,107,142
Town05_010620.png,640,380,traffic_light,551,119,569,155
Town05_010620.png,640,380,traffic_light,422,109,429,125
Town05_010620.png,640,380,traffic_light,438,96,447,114
Town05_010620.png,640,380,traffic_light,466,74,477,97
Town05_010620.png,640,380,vehicle,253,189,273,205
Town05_010620.png,640,380,bike,420,188,445,214
Town05_012420.png,640,380,traffic_light,347,182,349,187
Town05_012420.png,640,380,traffic_light,343,167,347,174
Town05_012420.png,640,380,vehicle,296,188,309,201
Town03_014840.png,640,380,vehicle,130,190,248,217
Town03_014840.png,640,380,vehicle,76,189,125,204
Town01_011400.png,640,380,traffic_light,576,28,635,163
Town03_017060.png,640,380,vehicle,268,187,371,275
Town03_017060.png,640,380,traffic_light,355,149,358,156
Town03_017060.png,640,380,traffic_light,330,149,332,156
Town03_017060.png,640,380,traffic_light,194,142,199,151
Town03_017060.png,640,380,traffic_light,182,137,186,147
Town03_017060.png,640,380,bike,354,189,377,211
Town02_000540.png,640,380,traffic_sign,343,182,353,192
Town02_000540.png,640,380,traffic_light,337,177,340,189
Town03_017880.png,640,380,vehicle,463,196,562,231
Town03_017880.png,640,380,bike,303,191,334,249
Town02_006840.png,640,380,vehicle,580,186,640,224
Town02_006840.png,640,380,traffic_sign,347,185,355,193
Town02_006840.png,640,380,traffic_sign,1,169,12,199
Town02_006840.png,640,380,traffic_light,549,50,604,194
Town02_006840.png,640,380,traffic_sign,562,173,582,196
Town02_002580.png,640,380,vehicle,225,184,414,337
Town02_002580.png,640,380,traffic_light,394,147,404,186
Town05_009000.png,640,380,traffic_light,397,168,401,179
Town05_009000.png,640,380,traffic_light,108,168,114,179
Town05_009000.png,640,380,traffic_light,334,130,337,142
Town05_009000.png,640,380,traffic_light,295,130,299,142
Town05_009000.png,640,380,traffic_light,263,130,267,142
Town05_009000.png,640,380,traffic_light,54,116,63,130
Town05_009000.png,640,380,traffic_light,8,102,18,120
Town05_009000.png,640,380,traffic_light,446,77,457,100
Town05_009000.png,640,380,traffic_light,476,51,489,79
Town05_009000.png,640,380,traffic_light,536,1,556,38
Town04_002760.png,640,380,vehicle,422,199,640,305
Town04_002760.png,640,380,vehicle,299,195,370,255
Town04_002760.png,640,380,vehicle,378,188,425,224
Town05_002580.png,640,380,vehicle,225,194,255,210
Town05_002580.png,640,380,traffic_light,384,168,388,179
Town05_002580.png,640,380,traffic_light,114,168,120,179
Town05_002580.png,640,380,traffic_light,321,131,325,143
Town05_002580.png,640,380,traffic_light,283,131,287,143
Town05_002580.png,640,380,traffic_light,251,131,255,143
Town05_002580.png,640,380,traffic_light,59,114,68,129
Town05_002580.png,640,380,traffic_light,11,101,22,118
Town05_002580.png,640,380,traffic_light,456,83,467,104
Town05_002580.png,640,380,traffic_light,486,59,499,86
Town05_002580.png,640,380,traffic_light,544,11,564,49
Town03_017580.png,640,380,bike,296,188,344,315
Town03_017580.png,640,380,motobike,330,200,371,224
Town03_017580.png,640,380,vehicle,190,194,227,216
Town03_017580.png,640,380,traffic_light,435,127,449,176
Town03_017580.png,640,380,vehicle,282,185,304,202
Town05_016680.png,640,380,vehicle,1,301,27,380
Town05_016680.png,640,380,vehicle,285,188,355,251
Town05_013560.png,640,380,vehicle,179,193,218,211
Town05_013560.png,640,380,traffic_light,111,169,117,179
Town05_013560.png,640,380,traffic_light,382,168,386,179
Town05_013560.png,640,380,traffic_light,318,130,322,142
Town05_013560.png,640,380,traffic_light,280,130,283,142
Town05_013560.png,640,380,traffic_light,247,130,251,142
Town05_013560.png,640,380,traffic_light,61,120,69,133
Town05_013560.png,640,380,traffic_light,18,108,28,124
Town05_013560.png,640,380,traffic_light,466,73,478,97
Town05_013560.png,640,380,traffic_light,501,45,516,74
Town05_013560.png,640,380,traffic_light,576,1,598,28
Town05_013800.png,640,380,traffic_light,111,169,117,179
Town05_013800.png,640,380,traffic_light,382,168,386,179
Town05_013800.png,640,380,traffic_light,318,130,322,142
Town05_013800.png,640,380,traffic_light,280,130,283,142
Town05_013800.png,640,380,traffic_light,247,130,251,142
Town05_013800.png,640,380,traffic_light,61,120,69,133
Town05_013800.png,640,380,traffic_light,18,108,28,124
Town05_013800.png,640,380,traffic_light,466,73,478,97
Town05_013800.png,640,380,traffic_light,501,45,516,74
Town05_013800.png,640,380,traffic_light,576,1,598,28
Town05_013800.png,640,380,vehicle,251,190,273,206
Town03_013340.png,640,380,bike,4,201,110,340
Town03_013340.png,640,380,vehicle,454,196,550,219
Town03_013340.png,640,380,vehicle,561,191,640,224
Town03_013340.png,640,380,vehicle,242,168,408,328
Town03_013340.png,640,380,traffic_light,327,137,330,147
Town03_013340.png,640,380,traffic_light,294,137,297,147
Town03_013340.png,640,380,traffic_light,256,137,260,147
Town03_013340.png,640,380,traffic_light,431,115,437,129
Town03_013340.png,640,380,traffic_light,458,99,466,117
Town03_013340.png,640,380,traffic_light,493,80,503,101
Town05_002460.png,640,380,vehicle,225,194,255,210
Town05_002460.png,640,380,traffic_light,384,168,388,179
Town05_002460.png,640,380,traffic_light,114,168,120,179
Town05_002460.png,640,380,traffic_light,321,131,325,143
Town05_002460.png,640,380,traffic_light,283,131,287,143
Town05_002460.png,640,380,traffic_light,251,131,255,143
Town05_002460.png,640,380,traffic_light,59,114,68,129
Town05_002460.png,640,380,traffic_light,11,101,22,118
Town05_002460.png,640,380,traffic_light,456,83,467,104
Town05_002460.png,640,380,traffic_light,486,59,499,86
Town05_002460.png,640,380,traffic_light,544,11,564,49
Town03_017400.png,640,380,vehicle,225,219,415,341
Town03_017400.png,640,380,traffic_light,376,126,381,138
Town03_017400.png,640,380,traffic_light,337,126,340,138
Town03_017400.png,640,380,traffic_light,100,108,109,123
Town03_017400.png,640,380,traffic_light,58,92,68,111
Town03_017400.png,640,380,vehicle,290,190,307,203
Town03_017400.png,640,380,vehicle,312,187,330,201
Town01_005460.png,640,380,traffic_light,529,40,581,168
Town05_011520.png,640,380,vehicle,48,195,86,212
Town05_011520.png,640,380,traffic_sign,45,185,55,193
Town01_003360.png,640,380,vehicle,220,196,276,238
Town01_003360.png,640,380,vehicle,187,192,205,205
Town03_015980.png,640,380,vehicle,276,200,457,339
Town03_015980.png,640,380,vehicle,223,193,278,208
Town03_015980.png,640,380,vehicle,292,181,337,202
Town03_014660.png,640,380,vehicle,614,210,640,240
Town03_014660.png,640,380,vehicle,258,194,299,217
Town03_014660.png,640,380,traffic_light,364,126,368,138
Town03_014660.png,640,380,traffic_light,323,125,326,138
Town03_014660.png,640,380,traffic_light,273,124,277,137
Town03_014660.png,640,380,traffic_light,51,95,62,114
Town02_003660.png,640,380,vehicle,212,186,264,226
Town01_006600.png,640,380,motobike,371,193,393,215
Town05_004980.png,640,380,traffic_light,385,172,388,181
Town05_004980.png,640,380,traffic_light,154,172,159,181
Town05_004980.png,640,380,traffic_light,333,141,336,151
Town05_004980.png,640,380,traffic_light,301,141,304,151
Town05_004980.png,640,380,traffic_light,275,141,278,151
Town05_004980.png,640,380,traffic_light,122,132,128,143
Town05_004980.png,640,380,traffic_light,95,124,102,137
Town05_004980.png,640,380,traffic_light,67,116,75,131
Town03_013680.png,640,380,vehicle,434,186,466,199
Town03_013680.png,640,380,vehicle,237,158,403,333
Town03_013680.png,640,380,vehicle,198,186,232,204
Town03_013680.png,640,380,vehicle,392,186,424,202
Town02_006240.png,640,380,vehicle,290,200,377,234
Town02_006240.png,640,380,vehicle,258,195,286,215
Town02_006240.png,640,380,traffic_sign,340,186,347,193
Town04_003000.png,640,380,vehicle,448,204,640,380
Town04_003000.png,640,380,vehicle,355,197,423,230
Town04_003000.png,640,380,vehicle,286,188,359,257
Town01_012300.png,640,380,traffic_light,523,45,573,169
Town01_012300.png,640,380,vehicle,266,198,283,214
Town05_011460.png,640,380,vehicle,51,194,95,211
Town05_008760.png,640,380,vehicle,471,188,558,219
Town05_008760.png,640,380,traffic_light,420,168,424,179
Town05_008760.png,640,380,traffic_light,76,167,83,179
Town05_008760.png,640,380,traffic_light,359,132,362,143
Town05_008760.png,640,380,traffic_light,322,132,325,143
Town05_008760.png,640,380,traffic_light,290,132,294,143
Town05_008760.png,640,380,traffic_light,15,115,23,130
Town05_008760.png,640,380,traffic_light,481,80,491,102
Town05_008760.png,640,380,traffic_light,517,56,530,83
Town05_008760.png,640,380,traffic_light,588,6,609,44
Town02_005880.png,640,380,traffic_light,334,180,340,186
Town02_005880.png,640,380,vehicle,270,192,293,209
Town02_005880.png,640,380,vehicle,309,193,328,207
Town01_001740.png,640,380,vehicle,241,181,287,218
Town01_001740.png,640,380,vehicle,314,193,324,201
Town03_015560.png,640,380,vehicle,283,201,444,323
Town03_015560.png,640,380,vehicle,566,188,627,208
Town03_015560.png,640,380,vehicle,274,188,339,205
Town03_015560.png,640,380,vehicle,469,183,483,196
Town03_015560.png,640,380,bike,399,189,424,234
Town02_008700.png,640,380,vehicle,297,200,344,254
Town02_008700.png,640,380,traffic_sign,338,183,344,189
Town02_008700.png,640,380,traffic_light,370,157,377,185
Town02_008700.png,640,380,vehicle,309,183,329,202
Town02_008700.png,640,380,vehicle,280,188,297,202
Town01_011640.png,640,380,vehicle,213,198,261,224
Town04_003720.png,640,380,motobike,498,200,633,334
Town04_003720.png,640,380,vehicle,2,194,74,220
Town04_003720.png,640,380,vehicle,378,193,483,253
Town04_003720.png,640,380,vehicle,242,205,397,340
Town04_003720.png,640,380,vehicle,76,177,170,214
Town04_003720.png,640,380,traffic_light,372,163,374,168
Town04_003720.png,640,380,traffic_light,340,163,342,168
Town04_003720.png,640,380,traffic_light,399,179,403,185
Town04_003720.png,640,380,vehicle,480,193,608,255
Town03_017500.png,640,380,vehicle,276,206,348,255
Town03_017500.png,640,380,vehicle,226,195,268,226
Town03_017500.png,640,380,traffic_light,403,90,410,110
Town03_017500.png,640,380,traffic_light,340,89,346,109
Town01_002880.png,640,380,vehicle,1,194,55,223
Town01_002880.png,640,380,traffic_sign,567,183,578,195
Town01_002880.png,640,380,traffic_light,400,141,411,182
Town04_001620.png,640,380,vehicle,278,194,305,213
Town04_001620.png,640,380,vehicle,325,190,343,201
Town04_001620.png,640,380,bike,267,188,275,200
Town04_002820.png,640,380,vehicle,305,195,370,248
Town04_002820.png,640,380,vehicle,418,199,640,301
Town04_002820.png,640,380,vehicle,382,195,430,224
Town04_002820.png,640,380,vehicle,492,162,640,259
Town03_013840.png,640,380,vehicle,1,190,224,315
Town03_013840.png,640,380,vehicle,237,167,405,335
Town05_006780.png,640,380,motobike,167,198,217,261
Town03_014920.png,640,380,vehicle,338,194,365,210
Town03_013000.png,640,380,vehicle,439,185,488,225
Town03_013000.png,640,380,bike,407,194,421,216
Town04_003120.png,640,380,vehicle,390,198,485,253
Town04_003120.png,640,380,vehicle,290,191,350,246
Town04_003120.png,640,380,vehicle,359,189,385,219
Town04_003120.png,640,380,traffic_sign,575,182,587,194
Town05_009780.png,640,380,vehicle,285,198,355,252
Town01_004380.png,640,380,vehicle,351,198,450,269
Town01_004380.png,640,380,traffic_sign,407,184,418,195
Town05_017400.png,640,380,vehicle,262,182,376,281
Town05_017400.png,640,380,vehicle,1,181,35,213
Town05_017400.png,640,380,traffic_light,160,170,165,178
Town05_017400.png,640,380,traffic_light,439,143,449,165
Town05_017400.png,640,380,traffic_light,320,143,323,152
Town05_017400.png,640,380,traffic_light,292,143,295,152
Town05_017400.png,640,380,traffic_light,269,143,272,152
Town05_017400.png,640,380,traffic_light,132,134,137,144
Town05_017400.png,640,380,traffic_light,110,128,116,139
Town05_017400.png,640,380,traffic_light,388,122,393,134
Town05_017400.png,640,380,traffic_light,87,122,94,134
Town05_017400.png,640,380,traffic_light,396,114,402,128
Town05_017400.png,640,380,traffic_light,408,102,416,118
Town05_017400.png,640,380,traffic_light,365,170,370,178
Town03_018080.png,640,380,bike,304,186,342,310
Town03_018080.png,640,380,traffic_light,377,126,381,138
Town03_018080.png,640,380,traffic_light,337,126,341,138
Town03_018080.png,640,380,traffic_light,99,107,107,123
Town03_018080.png,640,380,traffic_light,56,91,67,110
Town02_008100.png,640,380,vehicle,264,197,379,296
Town02_008100.png,640,380,vehicle,445,196,500,209
Town02_008100.png,640,380,vehicle,516,193,574,210
Town02_008100.png,640,380,traffic_light,365,165,370,188
Town02_003120.png,640,380,vehicle,402,190,492,225
Town02_003120.png,640,380,vehicle,613,187,640,221
Town02_003120.png,640,380,traffic_light,546,57,597,180
Town02_004680.png,640,380,vehicle,263,193,292,210
Town02_004680.png,640,380,vehicle,23,193,54,210
Town02_004680.png,640,380,vehicle,284,190,354,255
Town02_004680.png,640,380,vehicle,57,187,118,210
Town05_005400.png,640,380,traffic_light,180,170,185,180
Town05_005400.png,640,380,traffic_light,449,167,454,179
Town05_005400.png,640,380,traffic_light,308,131,312,142
Town05_005400.png,640,380,traffic_light,340,130,344,142
Town05_005400.png,640,380,traffic_light,381,129,384,141
Town05_005400.png,640,380,traffic_light,136,122,142,136
Town05_005400.png,640,380,traffic_light,98,111,107,127
Town05_005400.png,640,380,traffic_light,57,99,67,117
Town05_005400.png,640,380,traffic_light,600,43,617,73
Town02_010140.png,640,380,vehicle,295,211,345,262
Town02_010140.png,640,380,vehicle,152,199,241,248
Town02_010140.png,640,380,vehicle,578,181,640,208
Town02_010140.png,640,380,traffic_light,351,173,355,189
Town02_010140.png,640,380,vehicle,289,192,301,202
Town02_010140.png,640,380,vehicle,313,190,326,202
Town02_002040.png,640,380,motobike,297,205,343,317
Town02_002040.png,640,380,vehicle,56,193,164,223
Town02_002040.png,640,380,vehicle,1,197,110,335
Town02_002040.png,640,380,vehicle,267,188,315,214
Town02_002040.png,640,380,traffic_light,401,139,413,185
Town05_003300.png,640,380,traffic_light,388,170,392,180
Town05_003300.png,640,380,traffic_light,332,137,335,147
Town05_003300.png,640,380,traffic_light,297,137,301,147
Town05_003300.png,640,380,traffic_light,269,137,272,147
Town05_003300.png,640,380,traffic_light,98,128,105,140
Town05_003300.png,640,380,traffic_light,66,119,74,133
Town05_003300.png,640,380,traffic_light,32,110,41,125
Town05_003300.png,640,380,traffic_light,446,75,457,98
Town05_003300.png,640,380,traffic_light,476,47,490,76
Town05_003300.png,640,380,traffic_light,537,1,558,32
Town05_006120.png,640,380,vehicle,228,203,404,332
Town05_006120.png,640,380,traffic_light,171,175,175,182
Town05_006120.png,640,380,traffic_light,369,174,372,182
Town05_006120.png,640,380,traffic_light,325,148,328,156
Town05_006120.png,640,380,traffic_light,298,148,301,156
Town05_006120.png,640,380,traffic_light,276,148,278,156
Town05_006120.png,640,380,traffic_light,147,143,152,152
Town05_006120.png,640,380,traffic_light,129,138,135,148
Town05_006120.png,640,380,traffic_light,111,133,117,144
Town05_006120.png,640,380,traffic_light,518,129,533,160
Town05_006120.png,640,380,traffic_light,415,114,422,129
Town05_006120.png,640,380,traffic_light,429,103,437,120
Town05_006120.png,640,380,traffic_light,452,84,462,105
Town02_010620.png,640,380,vehicle,282,213,357,308
Town02_010620.png,640,380,vehicle,269,189,299,209
Town02_010620.png,640,380,traffic_light,539,64,585,179
Town03_013980.png,640,380,vehicle,73,185,159,212
Town03_013980.png,640,380,vehicle,1,172,62,210
Town03_013980.png,640,380,vehicle,280,176,357,256
Town03_013980.png,640,380,traffic_light,345,149,347,156
Town03_013980.png,640,380,traffic_light,321,149,324,156
Town03_013980.png,640,380,traffic_light,294,149,296,156
